"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1998","1998","IDX","Index","0","Units",,,106.356,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1999","1999","IDX","Index","0","Units",,,105.936,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2000","2000","IDX","Index","0","Units",,,100,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2001","2001","IDX","Index","0","Units",,,51.93,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2002","2002","IDX","Index","0","Units",,,64.467,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2003","2003","IDX","Index","0","Units",,,51.51,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2004","2004","IDX","Index","0","Units",,,43.04,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2005","2005","IDX","Index","0","Units",,,42.238,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2006","2006","IDX","Index","0","Units",,,41.107,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2007","2007","IDX","Index","0","Units",,,50.284,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2008","2008","IDX","Index","0","Units",,,40.106,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2009","2009","IDX","Index","0","Units",,,27.018,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2010","2010","IDX","Index","0","Units",,,30.048,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2011","2011","IDX","Index","0","Units",,,46.298,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2012","2012","IDX","Index","0","Units",,,40.509,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2013","2013","IDX","Index","0","Units",,,38.73,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2014","2014","IDX","Index","0","Units",,,36.445,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2015","2015","IDX","Index","0","Units",,,32.993,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,27.891,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,26.187,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,29.601,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,27.743,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,27.175,,
"USA","United States","PFC","Perfluorocarbons","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,24.65,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_CO2","1C - CO2 from Transport and Storage","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,0.13,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1996","1996","IDX","Index","0","Units",,,75.337,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1997","1997","IDX","Index","0","Units",,,83.208,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1998","1998","IDX","Index","0","Units",,,89.205,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1999","1999","IDX","Index","0","Units",,,92.654,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2000","2000","IDX","Index","0","Units",,,100,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2001","2001","IDX","Index","0","Units",,,98.651,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2002","2002","IDX","Index","0","Units",,,104.573,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2003","2003","IDX","Index","0","Units",,,113.643,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2004","2004","IDX","Index","0","Units",,,123.238,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2005","2005","IDX","Index","0","Units",,,132.459,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2006","2006","IDX","Index","0","Units",,,145.427,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2007","2007","IDX","Index","0","Units",,,157.721,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2008","2008","IDX","Index","0","Units",,,164.768,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2009","2009","IDX","Index","0","Units",,,159.67,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2010","2010","IDX","Index","0","Units",,,490.855,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2011","2011","IDX","Index","0","Units",,,505.023,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2012","2012","IDX","Index","0","Units",,,514.093,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2013","2013","IDX","Index","0","Units",,,517.391,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2014","2014","IDX","Index","0","Units",,,561.319,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2015","2015","IDX","Index","0","Units",,,613.418,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,596.177,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,920.465,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,1006.822,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,1169.565,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,1285.607,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,1079.835,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1990","1990","IDX","Index","0","Units",,,88.033,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1991","1991","IDX","Index","0","Units",,,87.098,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1992","1992","IDX","Index","0","Units",,,88.679,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1993","1993","IDX","Index","0","Units",,,90.099,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1994","1994","IDX","Index","0","Units",,,91.532,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1995","1995","IDX","Index","0","Units",,,92.574,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1996","1996","IDX","Index","0","Units",,,95.31,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1997","1997","IDX","Index","0","Units",,,96.065,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1998","1998","IDX","Index","0","Units",,,96.682,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1999","1999","IDX","Index","0","Units",,,97.296,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2000","2000","IDX","Index","0","Units",,,100,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2001","2001","IDX","Index","0","Units",,,98.431,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2002","2002","IDX","Index","0","Units",,,98.97,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2003","2003","IDX","Index","0","Units",,,99.777,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2004","2004","IDX","Index","0","Units",,,101.292,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2005","2005","IDX","Index","0","Units",,,101.468,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2006","2006","IDX","Index","0","Units",,,100.526,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2007","2007","IDX","Index","0","Units",,,101.931,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2008","2008","IDX","Index","0","Units",,,98.987,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2009","2009","IDX","Index","0","Units",,,92.829,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2010","2010","IDX","Index","0","Units",,,95.78,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2011","2011","IDX","Index","0","Units",,,93.731,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2012","2012","IDX","Index","0","Units",,,90.52,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2013","2013","IDX","Index","0","Units",,,92.842,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2014","2014","IDX","Index","0","Units",,,93.613,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2015","2015","IDX","Index","0","Units",,,91.426,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,89.27,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,89.044,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,91.663,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,89.806,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,81.773,,
"USA","United States","GHG","Greenhouse gases","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2021","2021","IDX","Index","0","Units",,,86.037,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1990","1990","IDX","Index","0","Units",,,24.482,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1991","1991","IDX","Index","0","Units",,,24.482,,
